latitude,longitude,yield
-20.5004945586469,-49.50274683070049,94.18459761274191
-20.503708405848485,-49.502490333386596,96.96367903960947
-20.495459489727413,-49.49649383942159,95.74116221483453
-20.498938253655492,-49.499387772117174,85.28183209300686
-20.502713571944966,-49.499766090886254,98.9224597569809
-20.498282993155943,-49.50385231128131,98.38005938535514
-20.49881871759542,-49.4963986030665,97.59353323391964
-20.50141837281967,-49.497771856967915,114.69646736249312
-20.503864424078003,-49.504323316381004,84.60676385203787
-20.498284268044074,-49.4979216490277,103.87501255964682
-20.499796922990964,-49.49956461782657,94.28999998561437
-20.497276816082643,-49.50418274654253,97.94138492248752
-20.49979836498888,-49.500416993584714,96.13888732595262
-20.496478184996814,-49.5001530371287,94.24893350654426
-20.499480931612254,-49.503342254598365,94.18350324767366
-20.499390620284647,-49.49554301852999,96.66784679611087
-20.496233463973418,-49.496500246285194,87.46062473689118
-20.500965171337874,-49.498309776626705,98.88477504739906
-20.503659847715493,-49.50037704438999,92.96061813027212
-20.504712173236864,-49.500882344584156,89.36628345105073
-20.497448627443266,-49.49849026532849,93.17960894323276
-20.498796904486465,-49.49954568130593,102.42184152496449
-20.49795920231901,-49.504377268941184,93.714892621318
-20.50287035838491,-49.4998749735123,96.86611821349642
-20.50363628524413,-49.49693596382767,91.3528994186182
-20.50485455334332,-49.50040760122403,98.8027894469267
-20.501494124411934,-49.50448043422446,98.6341373672395
-20.499100823131453,-49.49713721800616,104.34555613336576
-20.501077559549003,-49.50298636217864,94.71449839924446
-20.500625250779763,-49.50241379165112,99.39495372326235
-20.495958413055064,-49.50335293646568,96.78579496814076
-20.501517445329767,-49.50169784935129,101.91875731956641
-20.4998601051084,-49.49743248494311,91.51404578792707
-20.49716346987259,-49.49980614140496,100.15852128515071
-20.50103457217679,-49.502951187258496,94.65020169916123
-20.498779132997722,-49.49622169921848,94.72310416757318
-20.49637636291253,-49.49620418145048,95.49524590222235
-20.495504793763423,-49.496294215749536,96.29081706107971
-20.50352926519071,-49.50261203788619,94.47641145191486
-20.495734123748385,-49.50048760655819,97.05749824461957
-20.500078837069204,-49.49515010343859,102.9022648063049
-20.50241755611701,-49.4972798752369,99.9506066300924
-20.500408642437616,-49.504728325787745,99.73978972000069
-20.495199674247147,-49.5043479540874,93.110453759545
-20.50007381906007,-49.50036068623188,91.62047843943877
-20.501712483897126,-49.495907797941385,99.788462695131
-20.498665991456832,-49.49961298202047,100.63866469149734
-20.50259854381222,-49.50002187491966,102.46382251953966
-20.50424136671891,-49.50394526300044,92.00181876530621
-20.50371120278089,-49.498432198952756,93.8701028104113
-20.503719541610423,-49.496778968394,86.80907803752177
-20.503480973064875,-49.50119579992492,93.09656255739645
-20.503611728273505,-49.497243881490746,99.99243285244582
-20.498591252551968,-49.49535523346099,92.68652969692528
-20.503181199156007,-49.502962335408725,98.2795676730309
-20.50154332716676,-49.49976670368805,94.27504022860242
-20.49603211590094,-49.50212862041916,98.7077853588825
-20.50026038359737,-49.49707145580966,89.3278065822902
-20.49832442261479,-49.499224066341185,96.34292901078526
-20.50327680128798,-49.4986541758245,80.07333105819386
-20.503077109811912,-49.497020858403836,94.07775817143745
-20.504591313837334,-49.50104029527338,86.86683532884096
-20.50331064936928,-49.495849099315926,101.03440753251883
-20.50221409660968,-49.49966971132754,99.00858663726609
-20.503229895157233,-49.503420451771646,97.39980447795942
-20.50411297466243,-49.49804100881831,102.6153379655366
-20.503793641288993,-49.497067386495615,90.26285687319191
-20.50039221231967,-49.50183238322933,105.10020403539251
-20.50293666281594,-49.49642820743001,99.66973053226711
-20.50135730138952,-49.49593856745234,93.83190677493062
-20.49996582729145,-49.50223095512622,102.75049073093786
-20.498096051713706,-49.49516478527285,89.4846501033998
-20.50460687860159,-49.50359288471952,90.89419968198924
-20.49700589601091,-49.50297984331598,95.67147030404884
-20.498720996105092,-49.503157751607624,96.19003635155099
-20.50418240968051,-49.49606010289992,89.72004758888227
-20.496264213758934,-49.49845707447675,101.40560081462279
-20.495791275994684,-49.50347895716778,94.75689129465708
-20.50438922040145,-49.50059676581632,96.78415972362747
-20.50223122351853,-49.4988470197493,92.22487504845911
-20.49693798720207,-49.50416535915011,87.2418257173062
-20.497517403096165,-49.49617583631593,96.39373987178668
-20.503154789806434,-49.49696396464558,85.44985145603458
-20.50290650676663,-49.499947932264234,94.73034265864224
-20.501295278972087,-49.49532873384741,88.16722754141539
-20.50015477014809,-49.50082239020725,106.22360050933464
-20.498817452284698,-49.495158896809635,99.572085841284
-20.501310863604303,-49.49832080001196,95.63506485204327
-20.50037465283867,-49.49865328726746,101.56623233878514
-20.497525290618665,-49.503340451047045,94.38679203498111
-20.504633167971093,-49.49618072241695,97.71960427994861
-20.50247563055656,-49.50072510312079,96.14195100391234
-20.497866504141154,-49.503377665942175,100.07826799473234
-20.496047931623128,-49.50487392480024,101.82657010572528
-20.499883225578845,-49.49940244316362,99.26877814562067
-20.499678865147345,-49.499726003778775,97.33182912768497
-20.5039282798866,-49.49780646377631,86.73609300323258
-20.500525876331764,-49.49609741946982,90.2241905522398
-20.49967382733545,-49.504205934153575,95.32724384496755
-20.502575294963652,-49.497685035096595,95.49470950044513
-20.502307567690504,-49.503125880559026,89.52376192543969
-20.501227158368952,-49.496418229468425,107.082149711573
-20.504799288022223,-49.496809364861384,102.58486150921995
-20.501779208344168,-49.49959206245014,98.18039980458514
-20.502885519930032,-49.49789757201376,95.38562346836501
-20.50172502647822,-49.501856498868165,94.29964409678018
-20.503802378681808,-49.50028832101067,90.27579041407876
-20.496094727192602,-49.49678363102289,95.4455148626197
-20.49906407546446,-49.50040734802827,98.49798339885375
-20.498208976808556,-49.50142201734675,96.90404122600734
-20.497108287613926,-49.500057875527496,98.44091212516717
-20.50001557801071,-49.49671750747562,94.27625889508302
-20.504130797119124,-49.50164791952629,85.49325703603009
-20.499628934581814,-49.50326238406864,92.60828856285677
-20.499131588819793,-49.49787985979669,93.14113154379206
-20.497545605258157,-49.49674021787292,104.51487263379595
-20.500683404537703,-49.50399362521477,98.31276319452341
-20.503724196972044,-49.50260125887244,88.37006308716012
-20.502162240942013,-49.50358028010239,97.60498577905436
-20.501369177036015,-49.50152058588418,87.76252215817807
-20.498540827586684,-49.50049649021095,103.44850521749328
-20.49929221695331,-49.497511736630365,92.78487904018753
-20.501439032741022,-49.498488524151185,94.6418527669367
-20.49513484751207,-49.49879071432522,101.83207170525077
-20.498942251806433,-49.501476250533905,93.6681521944638
-20.50262773208264,-49.496585524469154,88.02650820947356
-20.503982175273794,-49.50028712832602,92.11176552421635
-20.503471408608156,-49.49520895061985,100.19434128002133
-20.502540422716155,-49.49865857861704,87.45670017512617
-20.503393186267402,-49.50373735258436,80.89114133615813
-20.503134329759487,-49.49823822437924,92.77001870969652
-20.50214904831306,-49.501748959845685,97.99360624547967
-20.503266264047053,-49.49813672803314,101.02316452151722
-20.496032345753736,-49.504303588518376,93.40925275771751
-20.504197662543383,-49.503251185628244,92.9697934215625
-20.4997548861043,-49.49644262741094,100.81366899994194
-20.500896031730104,-49.502728204429765,86.4084887043183
-20.495176213830916,-49.49662958874757,93.09214898437644
-20.50387961097832,-49.50220723911546,95.99390469720974
-20.50102144400954,-49.49857118089941,97.40144559100169
-20.495305295667247,-49.4980584942649,92.57758719099836
-20.49634492874106,-49.49987345246855,96.18563401815474
-20.49682927929051,-49.50194689323303,87.20491590556605
-20.50242097172955,-49.50287355623629,91.87432155106995
-20.5032911241261,-49.504668106454375,97.30758970729491
-20.498313567800757,-49.50196053598759,101.02396871610758
-20.495706240108724,-49.498468372094685,95.51736211241918
-20.49943237106986,-49.495616951815514,97.25599112365778
-20.499283873105302,-49.496287955177365,93.33025626441888
-20.502200209063396,-49.49733935223465,95.8805882608713
-20.49730507066808,-49.49711552656746,90.29433864182887
-20.503129562514424,-49.49835015096524,93.99461132780459
-20.501763207635957,-49.50239713142434,98.39201904353787
-20.500745635613836,-49.49592804969294,95.80400787113038
-20.499923896213154,-49.49829267688094,92.29755778691433
-20.502575902675847,-49.499395593690195,96.19861119088321
-20.503851631752607,-49.50389010530787,98.60507306379009
-20.498893799575583,-49.500529444561934,87.43393644512989
-20.502113694467596,-49.50039641728798,100.97675300063304
-20.499187617785775,-49.49635436390477,93.36556022575276
-20.503456372847257,-49.49953351779812,97.16508171276453
-20.500188598981453,-49.5011959945103,102.44332766693194
-20.499674105674483,-49.49523199671489,88.15569843425845
-20.504481764631773,-49.503892794066736,91.47031473653676
-20.50163395721806,-49.500774515716884,93.88126680582769
-20.503655853230608,-49.50457975324829,91.1111782672589
-20.50436625029527,-49.49760095879233,103.68122030178307
-20.4951003976761,-49.495819234478006,90.73239917660213
-20.501776461550254,-49.502199626704495,92.56401334232295
-20.496901255541456,-49.496416583232005,96.07261374782581
-20.502453593452362,-49.50207781769538,89.16368388887362
-20.49818497277776,-49.49589229838356,93.05488798884237
-20.497397721401104,-49.49746038096403,96.74118247338942
-20.499043612593923,-49.496950932231584,93.42218647331443
-20.5002842381145,-49.504819934444,94.93119911588572
-20.500881590858526,-49.495371896429255,92.36423553469287
-20.501511317334568,-49.497733290079296,87.48739030930373
-20.495704708557522,-49.50195248904614,98.11820380743374
-20.496693805922124,-49.49670605335141,103.83893571034535
-20.495349730893334,-49.50218478801585,96.14469605861919
-20.503757027765143,-49.496272461604335,96.13077976269177
-20.497691325247963,-49.503874196095886,100.70838868625081
-20.49561659543179,-49.497963140225394,88.7914308996331
-20.50318766933834,-49.49959301523355,103.56182451317696
-20.50433503732633,-49.50403465529805,96.03098147083465
-20.4975887935071,-49.502581061717414,110.52035273886949
-20.4992552688682,-49.50487595963723,91.98539752993726
-20.49658171223242,-49.50031232034536,105.74490112346665
-20.503602276233735,-49.5019873473924,98.93111852076967
-20.4970473268814,-49.49901642515702,98.41966960688437
-20.50298372679952,-49.50202762192291,96.27284178847115
-20.50336344057134,-49.50200080888493,93.82762830678803
-20.50335734202069,-49.49756806801268,101.01699585337361
-20.496854252797686,-49.50451857164022,96.6446129426943
-20.49834802779304,-49.49597105004808,85.20041108112487
-20.49976934575231,-49.49647736125608,89.45951969948952
-20.501411695158765,-49.49832195316773,94.17016250788105
-20.49622799459187,-49.49906778429892,97.03771651821255
-20.501075548925773,-49.4960769750186,94.73600907541055
-20.496834005605283,-49.503146698204716,104.01803568949829
-20.500608650914298,-49.50421030837809,85.73559906129921
-20.50123055570575,-49.50260489830091,96.27859494170922
-20.500373202143304,-49.497054217213,85.972288630908
-20.50198622125836,-49.50465329733274,98.92343271318586
-20.49752390619824,-49.499171931649165,95.38001009299361
-20.499972796099076,-49.495045624838085,97.10893094135625
-20.50267787304853,-49.496443039061624,90.69109216313039
-20.496004254267255,-49.49978554310957,102.15839701534902
-20.50116108778627,-49.50436359090713,100.4983032071212
-20.49956447138886,-49.496686264856145,97.97666328126097
-20.495935278890354,-49.49901021491823,94.748790545793
-20.49875762004086,-49.50385067002941,99.92983968434454
-20.503831019592916,-49.50406142715177,91.49644856169563
-20.495601678763865,-49.49590373180563,99.29920723109959
-20.498722919469287,-49.49830799737062,103.59592329717185
-20.501650943853427,-49.49670713200683,100.37724155121256
-20.503607279273364,-49.49621021099718,91.35672665959659
-20.497059748107297,-49.49928227647952,97.65267119811126
-20.498799272440714,-49.49982553648245,90.01325934369945
-20.49966538908024,-49.50069572589679,99.67084072975288
-20.496061074169493,-49.50183053412209,99.39500135293531
-20.497114027887754,-49.50065404039141,88.64508993835652
-20.50348325120267,-49.4972612034427,89.20176302312407
-20.501882779322045,-49.49898076568985,93.69395561952392
-20.502515108601855,-49.49607476710045,93.50442751959166
-20.497560537074275,-49.50056619985621,92.30078357742872
-20.50466467565264,-49.49892910421281,96.95464752738984
-20.499301103151286,-49.49868692446908,96.68420581063252
-20.497375413142592,-49.49908302837694,94.78819543887568
-20.496232343632382,-49.497973662269146,91.40570559858051
-20.50157918251284,-49.50262566531625,100.63990606028709
-20.49678742695328,-49.49987636222454,104.57735691721012
-20.503893682630448,-49.50395775197192,92.6123209827027
-20.496535477082656,-49.501154886723555,94.70454932286137
-20.503725113376678,-49.50012332931379,97.49230704493077
-20.501027127094396,-49.498477757404544,93.35409435937322
-20.497027046342204,-49.495494689474135,94.32388035948802
-20.503500825726512,-49.49899348933452,98.72668250497607
-20.502707486047672,-49.497564060838236,85.47649914956997
-20.49777747431607,-49.49993733940505,103.4755564690068
-20.49779963463454,-49.49865895968624,95.89122641741147
-20.49858852367115,-49.50429067783867,94.3516724680307
-20.49806051555533,-49.502456084191586,104.02231286129471
-20.499572755566525,-49.50138146906795,97.57990640056093
-20.50248200941093,-49.50027506644994,86.46713404992872
-20.50154304006496,-49.50454351254498,102.66608170049071
-20.503184022831984,-49.50359975902447,95.27268773367052
-20.495915494386665,-49.50223185692209,99.05671174097404
-20.49916608205234,-49.495284673090985,99.7741933084278
-20.500991485832362,-49.50168652992897,90.63514325525921
-20.50037994196356,-49.50017958941888,98.11690821173814
-20.495527166603882,-49.50303902287262,94.68792883207361
-20.50346648596884,-49.498892199289244,99.26172665137247
-20.49913770167983,-49.502193167844844,89.09453016314716
-20.499941113211154,-49.50293007421562,96.2475486984846
-20.498885457645653,-49.49983427371554,93.43118012940522
-20.50481889816179,-49.5049449420084,97.1702334576403
-20.49627876091056,-49.50492335967351,97.85461539016018
-20.495678817175165,-49.50280931190898,92.7456701263429
-20.499348668164107,-49.50463278637499,92.21787763395767
-20.49803349176123,-49.50391974245869,96.64570153550602
-20.49577500618823,-49.501611393506614,92.0841215746416
-20.497927613656866,-49.4969741432042,99.30835652848887
-20.50347460957086,-49.49927951356631,93.18716263382439
-20.499237116398334,-49.499873322740434,81.74616308385532
-20.49893284953617,-49.50206511176792,99.01397617204694
-20.500758693286976,-49.49568246280567,89.82249479678268
-20.497635557643754,-49.50102984958763,92.16485708615048
-20.49565632985231,-49.50412907233204,89.44522802828536
-20.495744314870933,-49.498829334838824,95.85336280238832
-20.50049160628596,-49.50386161606524,102.31204465872369
-20.50386761954159,-49.50154776857198,96.60763418611343
-20.495151588010376,-49.49992588061282,92.40990011273553
-20.496611019135543,-49.49625777475315,97.32029228327586
-20.503753373187966,-49.500064534196596,92.73920910602641
-20.495791581173826,-49.49797741233968,91.67945329542813
-20.49630103637938,-49.495071831610005,89.24015617969202
-20.49981161942874,-49.50368510880102,87.50433901464964
-20.49908724564255,-49.5022526847448,97.96310118273402
-20.5010099729613,-49.50105423924403,96.4298053919227
-20.504452383611778,-49.50078171821461,94.53798467626378
-20.501648027583542,-49.500889789247346,93.25131886182277
-20.49697146551402,-49.495923889974435,90.30287287219073
-20.504953679769955,-49.49785967355533,98.04581622256424
-20.501665008283087,-49.49892094785909,88.53943482191997
-20.50101831306409,-49.50190627282137,99.61232772131609
-20.499626043970622,-49.49676209615779,90.05117453350684
-20.495801443835873,-49.49544939488515,91.25279453807295
-20.50153654005634,-49.496788017174495,87.69365826212932
-20.501530467981038,-49.504984348948085,92.64036377609587
-20.497624987518904,-49.49863598629817,100.38480218015563
-20.5004778205911,-49.50448864618558,98.02577393494042
-20.5027539517706,-49.50242392779666,100.01895855989918
-20.500475604838673,-49.50440475299652,98.08627969853778
-20.503591429796202,-49.498962045470506,89.50750250705673
-20.503236130134937,-49.49813410086507,93.3684117342092
-20.500016322272604,-49.503855123619346,92.06765869140399
-20.500810745504953,-49.50116161116955,102.45133593223305
-20.49585154098932,-49.50043763491045,90.06898486144323
-20.501376061008834,-49.50130946978239,99.94660208500883
-20.49919411649722,-49.50378974999515,101.2093450787213
-20.498677357120805,-49.50081052209813,107.96420274475437
-20.504869055434117,-49.49748821952191,92.95561222452362
-20.498364626279834,-49.50428992335467,100.03752662333824
-20.503219640331302,-49.50419819985918,106.46030755104005
-20.495389296825305,-49.50145228708164,92.95313533267061
-20.50351337272247,-49.49558274288381,87.32797405434586
-20.50085375876273,-49.49831427353277,85.7417501068292
-20.504146503319213,-49.49821330043327,98.57454463579762
-20.495031257481543,-49.501380800091624,86.3070804665337
-20.499978049896686,-49.49906339208791,93.57331294803298
-20.4990461498268,-49.50489868815973,97.87478966866558
-20.504329235226116,-49.4986390395359,95.93746077188057
-20.497500395296008,-49.49586713052424,97.15912476380375
-20.502900944069044,-49.49887426531655,96.15628182773749
-20.496019457105593,-49.496263014065335,101.42902335482748
-20.50294860359518,-49.49776026944534,90.2606019628516
-20.503093122793363,-49.50379441583596,91.6827741009394
-20.50463450332152,-49.49597546692714,91.13862624141034
-20.5002793305489,-49.504335561556445,99.72479397253151
-20.499351588667373,-49.49966032527452,100.5080492424536
-20.504342913605715,-49.503578628762064,97.27787190598211
-20.49724472383305,-49.504882933892695,101.67918830267949
-20.50046711165252,-49.50077965739872,90.06638535928683
-20.499756097306726,-49.50204959292346,105.9250715502774
-20.50059237253062,-49.50013999506202,103.23339248203878
-20.500992369391245,-49.49922800113266,98.93197535839222
-20.499403596686918,-49.50456260927691,104.71652633562374
-20.503447597540692,-49.50376996704876,86.76569138612558
-20.503180718695045,-49.499413576035494,92.42360792400196
-20.496382143789866,-49.50156832646827,94.13463603680259
-20.495538845378665,-49.4977082651245,98.71392971005093
-20.501266906837202,-49.49847708351408,89.87218312457617
-20.502292553268564,-49.4965439563701,98.80196757559271
-20.49856000456761,-49.498075071733304,102.13729306569705
-20.500912658289018,-49.5007006892261,99.09401026410703
-20.504746136443394,-49.498270333776055,96.4254901249071
-20.50343847402634,-49.502246188257445,90.12546288282056
-20.497840277711525,-49.50193686501222,103.39862097546278
-20.4984107605809,-49.49711014840079,101.3590059300922
-20.504729040074963,-49.500535804835984,98.91206729956365
-20.50278027838067,-49.497016196594814,94.8199325399909
-20.50268925203412,-49.49677577626331,92.92385850932143
-20.498281072564012,-49.49642437662339,84.9273963396295
-20.504802894622454,-49.49583364764158,89.64728151668616
-20.503958914180153,-49.50069014779487,104.59069884881015
-20.497000839146267,-49.50181133181679,94.02388685766883
-20.503214553379458,-49.49917801253406,95.98730903274762
-20.498472538921483,-49.501288275765624,106.42087525856402
-20.502618172189532,-49.498989258331996,88.78590244673515
-20.504005586072406,-49.49794414137356,95.93423843739667
-20.502568278090006,-49.49811594981508,99.72689867271274
-20.497777330681444,-49.5012544711298,101.9518616073426
-20.496443035318936,-49.50333139798301,111.27574526882886
-20.49669780135433,-49.50069470661538,89.03028522779061
-20.501028164703815,-49.50357405855918,100.78785763415658
-20.498319148634295,-49.49609902964816,94.17669061727459
-20.50295015704584,-49.50154122539262,98.96360531403062
-20.50206852269739,-49.50345540252777,97.4058338645853
-20.49603664181479,-49.504745522400945,91.84733542240066
-20.50486998076489,-49.49854177613713,96.15183378757989
-20.504144914691455,-49.49863097682545,85.72406369717447
-20.50292113744854,-49.50159395833419,98.12378636254604
-20.50473467796126,-49.50428288111153,96.50303255010073
-20.5031856456491,-49.500903711051045,98.26815518693213
-20.4991695843903,-49.501887825049366,104.9231013109136
-20.500785754494075,-49.49822879360265,96.97610055706828
-20.49607328288923,-49.49894220750547,96.14453014002476
-20.496825564382615,-49.50135406271802,94.520974946492
-20.501581826483022,-49.50282107445745,91.81923975485128
-20.502405765665685,-49.495119640338444,100.93791805413525
-20.501203075918326,-49.50045998378804,102.61080067081089
-20.499097050574854,-49.4981172576422,94.07479932939502
-20.50231936359177,-49.50359447032422,95.38014988113221
-20.49875851092151,-49.50014410300341,92.49700006678022
-20.500905883478087,-49.504724632801306,101.14310669861973
-20.49947952819148,-49.499945448820895,99.51977981981696
-20.500638734708648,-49.49535982592882,104.7179160036117
-20.50205534240458,-49.50115793287014,90.84678715491026
-20.495515466930378,-49.50461003987425,93.51838432703983
-20.497363942058403,-49.50469044209081,97.10224302073587
-20.503598868242335,-49.50112013240053,98.2842908417769
-20.49631532024102,-49.50339975063537,95.59989660338805
-20.500125688017505,-49.50476647903672,91.09324185274106
-20.49605447773106,-49.4974378638605,99.51226822801479
-20.497001447440528,-49.50041476991118,100.90941787160683
-20.500747864955308,-49.50210755228027,91.3775771762616
-20.504775306916798,-49.49599916816983,101.7789736781818
-20.50231322640615,-49.503838610398,100.98896570109319
-20.499583657853393,-49.495440811710445,95.68908681645237
-20.49866521780174,-49.501860332826226,102.99935906387577
-20.502421123145666,-49.496115963276914,97.77983272845306
-20.503606439259272,-49.498970571235205,90.71710121577965
-20.496650697632006,-49.496732926402586,95.21543493593028
-20.495155978192965,-49.49515986836789,84.24717960896778
-20.499743098176975,-49.50211594562182,101.99684941961421
-20.503283207141518,-49.49538864514592,87.19570096803764
-20.502276926734805,-49.501105181050974,102.70695672768797
-20.504816093234524,-49.50114488095263,93.36498410764158
-20.495857011934397,-49.50159612895746,95.63607931521649
-20.503822489171096,-49.499585923926524,91.88878962446553
-20.499234835244856,-49.503458549568215,95.77863811169607
-20.50225944779313,-49.49946288514642,102.19808161816844
-20.49945821997484,-49.4995829518759,83.45249422434763
-20.49848579611648,-49.49738098187395,101.5290428021836
-20.49670258196293,-49.49666350038062,96.75191440723381
-20.502935787282393,-49.50059558649688,89.05348917771828
-20.504890041713413,-49.50197666750648,89.6387055022951
-20.503631143699312,-49.50240665102683,103.43494955003605
-20.49599981358152,-49.503053761632955,91.83649100465924
-20.496261099224377,-49.50442352417801,89.99299059909282
-20.499025868978297,-49.50157552021165,105.62886568996983
-20.498994831395663,-49.502297523078695,102.00324070484676
-20.498349633254538,-49.495335826141336,90.32933467219517
-20.503246287213766,-49.4994229117375,96.12653659831106
-20.495855880540752,-49.50152722960969,91.54057478179325
-20.50081229475108,-49.499195323990065,100.78669886505239
-20.501168614717503,-49.50360803298655,100.73630800977465
-20.499810822947172,-49.50055956250798,99.14321624227796
-20.50453034033225,-49.49873765678579,96.81843961772759
-20.503337166312438,-49.50011102168207,103.85809546866761
-20.497619663835735,-49.50098221199346,100.0592081505855
-20.504172013320748,-49.495061516111,89.09201958301335
-20.498968478905336,-49.49619685237851,97.28914877380231
-20.502546508903187,-49.4987659404184,105.48685677925323
-20.50110704385958,-49.49930622638818,90.17177981409091
-20.502113062632294,-49.49879339520175,93.27417630751265
-20.50144327283535,-49.502986878921774,97.49956903583521
-20.497809540948158,-49.50104862256736,100.41527472735183
-20.50202878284377,-49.504605404671096,90.21219580263681
-20.499335953597033,-49.50024453962513,102.26140278912696
-20.500239495978008,-49.499569754160426,107.15082405238475
-20.498363288346376,-49.50272250263897,102.66223842228787
-20.495631702606754,-49.495359711528344,90.4926699038907
-20.497674279027898,-49.49590545389063,87.2887314318643
-20.502850596214092,-49.49777856764544,96.31405938234809
-20.504688168649388,-49.499666133712346,100.53196692498454
-20.502377359557002,-49.49630030840352,97.38718816575266
-20.499049220693,-49.503693476561764,97.03397494992787
-20.504485741865157,-49.49709490205725,92.05805268071593
-20.500036337527987,-49.50375179186033,90.56131534467076
-20.49903157151083,-49.4970578933745,99.27002945745649
-20.50165756109183,-49.502242324317486,99.9526981164786
-20.49729087796254,-49.496229094189815,87.31611912322505
-20.503934017468662,-49.49555957906174,102.9515543497503
-20.50424862218264,-49.50351204030595,97.8945679996825
-20.497718112437965,-49.50037324394935,104.87584703832097
-20.50004508683794,-49.49519012621837,88.30161066672322
-20.498115976035724,-49.50016592564027,90.55853653149728
-20.500651726613963,-49.496364524774854,94.28474902337516
-20.50253597966761,-49.49911268477869,97.58324988761895
-20.49680897682326,-49.5012467009208,107.64668780901532
-20.49700584121031,-49.50214216444474,104.02506226561519
-20.498053035291456,-49.50296776908914,99.47726930905743
-20.5022785486277,-49.49738201808622,89.89582624636336
-20.499097693331308,-49.50113459493177,104.85708841053714
-20.5013902610306,-49.49988724537799,90.45266831706141
-20.504084179266734,-49.50007674519999,103.1677462236729
-20.495826864245377,-49.49922720970767,94.0207787613971
-20.50363181369081,-49.496344228543755,102.9580360241347
-20.49549762646179,-49.49519260656416,98.40527974126
-20.50053994227042,-49.50092415791426,95.26592405881273
-20.503148670711614,-49.496724810778936,92.41245365375391
-20.499580990526216,-49.49735472205345,93.40638597118475
-20.496270541641238,-49.49926471048544,97.73129264462
-20.497677751135903,-49.49543952856388,95.40684351115699
-20.496934388521385,-49.50299525484472,95.52110681712047
-20.498412166332894,-49.50390735789691,96.30300479401403
-20.49807723435482,-49.49646038033045,95.45177374303975
-20.496508043484347,-49.50060850183366,86.30647272941617
-20.50250331991141,-49.496530311457924,97.3034040556903
-20.50010575036357,-49.496069097948045,90.12911445563954
-20.502787905581805,-49.50437542406381,89.30493296040194
-20.495123319920033,-49.496165352370134,86.58571155348697
-20.495559406603135,-49.5005168094463,86.89307015533953
-20.504605731886315,-49.499895675109954,88.23739130885245
-20.497944248274845,-49.498734074889065,92.02704712725273
-20.495747516825844,-49.4957361739327,104.78557996397367
-20.503194246548727,-49.504808839055706,92.41148575408864
-20.499320547694474,-49.500231565316824,97.53907018208957
-20.49584511702412,-49.498122779575695,97.18008997182201
-20.50466054021414,-49.49777293042302,95.660950522075
-20.498025797327532,-49.49807467568463,94.90879363109802
-20.502026509926274,-49.50365564870592,89.21643495602218
-20.495756038046235,-49.502006044116285,103.84518812163691
-20.495289417548346,-49.50141284474583,104.97267888443685
-20.495557335108867,-49.49695562792321,86.64191617381302
-20.500257857833425,-49.502212401275855,91.4329118973192
-20.496379573490106,-49.50289295036133,95.95909632713084
-20.49655450601465,-49.495425519809615,90.19520196312953
-20.501808995267567,-49.50491136714887,97.65399009920685
-20.496710845258495,-49.49502179144318,91.37106157920124
-20.504629923652843,-49.49823178701143,105.83259471810165
-20.49903730121518,-49.49671530700551,101.02147887842798
-20.502699911627122,-49.50205380603654,96.19926935162275
-20.503794331142227,-49.50485684722333,100.15839553370053
-20.504230467983707,-49.49762130481438,100.53689544356192
-20.498037112241217,-49.49665855402999,92.25208741457027
-20.50160125036232,-49.49759523868046,90.96963072431684
-20.497752332284712,-49.50357149712699,98.44686722487631
-20.50434643659201,-49.49746572077743,99.3143278507129
-20.501847096621695,-49.49731077217892,95.73012962261313
-20.499605087076247,-49.4984145948433,87.4101780078848
-20.49709276835161,-49.49733884067204,91.11583127753703
-20.50181247497068,-49.49654078560322,94.64937830742848
-20.49874108623563,-49.498863958857626,95.2195518162656
-20.49614022251764,-49.50411395286031,105.7607481671224
-20.49884136811818,-49.50012372190333,89.98897990965237
-20.502670405252463,-49.50422350665329,97.61298612761315
-20.504755992184435,-49.50092456968967,102.46160022901651
-20.49629901126099,-49.500928935108746,108.36685753834074
-20.504787305891494,-49.5043399015586,92.98944565353543
-20.49625298327316,-49.5015117946603,99.90228375651523
-20.499710628659727,-49.50389001901209,99.02096375441391
-20.49560932301487,-49.496917647899906,96.03196614722255
-20.497012167642264,-49.495523119740355,94.52718762750375
-20.495020658894667,-49.504276835247424,97.53273947288629
-20.501492881845483,-49.49544884792708,82.34771970354173
-20.49732811711069,-49.49977423400663,99.87715088266627
-20.50098069086391,-49.50200434322046,96.39225343484759
-20.500201243796962,-49.50423137924724,94.54050674847345
-20.498724945367815,-49.499993757319295,107.01116979900551
-20.496263228858137,-49.49705484455509,91.70473266219491
-20.495159165308007,-49.49792913522733,93.08938363460443
-20.497317265861355,-49.504497739885366,106.08377770092399
-20.500822332178327,-49.50427098164632,91.2404078326752
-20.50078642997723,-49.500971267173675,93.018768161278
-20.49762417698411,-49.502047095059524,104.53549805605732
-20.502612228542315,-49.50267615676944,99.3454525895699
-20.503895258868685,-49.50218995501091,96.08017336663166
-20.501453778423592,-49.49696517256703,88.57032916919665
-20.50212761008346,-49.49570771946368,92.34724628446573
-20.50203691879544,-49.500948973054726,92.19466546483963
-20.5026639224895,-49.495938889978675,94.62105098345232
-20.504579068103634,-49.50178504298752,97.14998241699232
-20.504821260652665,-49.500235630136565,97.1040953243022
-20.49512277610264,-49.50273971002184,86.88888382147663
-20.500722268662642,-49.49859523957824,100.51152281117436
